4.401970000000000027e+02
4.405690000000000168e+02
4.409399999999999977e+02
4.413120000000000118e+02
4.416840000000000259e+02
4.420550000000000068e+02
4.424270000000000209e+02
4.427980000000000018e+02
4.431700000000000159e+02
4.435409999999999968e+02
4.439119999999999777e+02
4.442839999999999918e+02
4.446549999999999727e+02
4.450260000000000105e+02
4.453969999999999914e+02
4.457679999999999723e+02
4.461390000000000100e+02
4.465110000000000241e+02
4.468820000000000050e+02
4.472529999999999859e+02
4.476229999999999905e+02
4.479940000000000282e+02
4.483650000000000091e+02
4.487359999999999900e+02
4.491070000000000277e+02
4.494769999999999754e+02
4.498480000000000132e+02
4.502189999999999941e+02
4.505889999999999986e+02
4.509599999999999795e+02
4.513310000000000173e+02
4.517010000000000218e+02
4.520710000000000264e+02
4.524420000000000073e+02
4.528120000000000118e+02
4.531829999999999927e+02
4.535529999999999973e+02
4.539230000000000018e+02
4.542930000000000064e+02
4.546630000000000109e+02
4.550330000000000155e+02
4.554039999999999964e+02
4.557740000000000009e+02
4.561440000000000055e+02
4.565140000000000100e+02
4.568829999999999814e+02
4.572529999999999859e+02
4.576229999999999905e+02
4.579929999999999950e+02
4.583629999999999995e+02
4.587320000000000277e+02
4.591019999999999754e+02
4.594719999999999800e+02
4.598410000000000082e+02
4.602110000000000127e+02
4.605799999999999841e+02
4.609499999999999886e+02
4.613190000000000168e+02
4.616879999999999882e+02
4.620579999999999927e+02
4.624270000000000209e+02
4.627959999999999923e+02
4.631650000000000205e+02
4.635350000000000250e+02
4.639039999999999964e+02
4.642730000000000246e+02
4.646419999999999959e+02
4.650110000000000241e+02
4.653799999999999955e+02
4.657490000000000236e+02
4.661179999999999950e+02
4.664859999999999900e+02
4.668550000000000182e+02
4.672239999999999895e+02
4.675930000000000177e+02
4.679610000000000127e+02
4.683299999999999841e+02
4.686990000000000123e+02
4.690670000000000073e+02
4.694359999999999786e+02
4.698039999999999736e+02
4.701720000000000255e+02
4.705409999999999968e+02
4.709089999999999918e+02
4.712769999999999868e+02
4.716460000000000150e+02
4.720140000000000100e+02
4.723820000000000050e+02
4.727500000000000000e+02
4.731179999999999950e+02
4.734859999999999900e+02
4.738539999999999850e+02
4.742219999999999800e+02
4.745899999999999750e+02
4.749580000000000268e+02
4.753260000000000218e+02
4.756940000000000168e+02
4.760609999999999786e+02
